timestamp,pitch
0.000000,4095
0.001000,4095
0.002000,4095
0.003000,4095
0.004000,4095
0.005000,4095
0.006000,4095
0.007000,4095
0.008000,4095
0.009000,4095
0.010000,4095
0.011000,4095
0.012000,4095
0.013000,4095
0.014000,4095
0.015000,4095
0.016000,4095
0.017000,4095
0.018000,4095
0.019000,4095
0.020000,4095
0.021000,4095
0.022000,4095
0.023000,4095
0.024000,4095
0.025000,2275
0.026000,1830
0.027000,1709
0.028000,1619
0.029000,1771
0.030000,1951
0.031000,1971
0.032000,1895
0.033000,1784
0.034000,1778
0.035000,1747
0.036000,1799
0.037000,1822
0.038000,1756
0.039000,1810
0.040000,1679
0.041000,1711
0.042000,1749
0.043000,1749
0.044000,1807
0.045000,1799
0.046000,1781
0.047000,2745
0.048000,2067
0.049000,1811
0.050000,1629
0.051000,1515
0.052000,1485
0.053000,1354
0.054000,1529
0.055000,1591
0.056000,1650
0.057000,1651
0.058000,1741
0.059000,1691
0.060000,1670
0.061000,1707
0.062000,1771
0.063000,1819
0.064000,1785
0.065000,1897
0.066000,1933
0.067000,1907
0.068000,1885
0.069000,1823
0.070000,2621
0.071000,2119
0.072000,1820
0.073000,1699
0.074000,1629
0.075000,1563
0.076000,1513
0.077000,1481
0.078000,1545
0.079000,1723
0.080000,1629
0.081000,1613
0.082000,1721
0.083000,1756
0.084000,1861
0.085000,1875
0.086000,1805
0.087000,1766
0.088000,1786
0.089000,1838
0.090000,1897
0.091000,1893
0.092000,2745
0.093000,2095
0.094000,1839
0.095000,1639
0.096000,1618
0.097000,1673
0.098000,1637
0.099000,1555
0.100000,1607
0.101000,1759
0.102000,1767
0.103000,1703
0.104000,1593
0.105000,1593
0.106000,1633
0.107000,1656
0.108000,1491
0.109000,1639
0.110000,1707
0.111000,1675
0.112000,1675
0.113000,1802
0.114000,1827
0.115000,2515
0.116000,1917
0.117000,1625
0.118000,1545
0.119000,1561
0.120000,1436
0.121000,1499
0.122000,1597
0.123000,1589
0.124000,1627
0.125000,1735
0.126000,1763
0.127000,1651
0.128000,1619
0.129000,1640
0.130000,1727
0.131000,1765
0.132000,1831
0.133000,1883
0.134000,1879
0.135000,1636
0.136000,1749
0.137000,2519
0.138000,1939
0.139000,1609
0.140000,1466
0.141000,1650
0.142000,1799
0.143000,1704
0.144000,1591
0.145000,1639
0.146000,1574
0.147000,1485
0.148000,1579
0.149000,1645
0.150000,1645
0.151000,1694
0.152000,1719
0.153000,1646
0.154000,1725
0.155000,1919
0.156000,1930
0.157000,1839
0.158000,1803
0.159000,2805
0.160000,2045
0.161000,1909
0.162000,1855
0.163000,1643
0.164000,1621
0.165000,1673
0.166000,1733
0.167000,1800
0.168000,1749
0.169000,1695
0.170000,1663
0.171000,1649
0.172000,1703
0.173000,1773
0.174000,1827
0.175000,1715
0.176000,1726
0.177000,1816
0.178000,1831
0.179000,1883
0.180000,1836
0.181000,1823
0.182000,2515
0.183000,1961
0.184000,1802
0.185000,1676
0.186000,1703
0.187000,1511
0.188000,1545
0.189000,1587
0.190000,1611
0.191000,1688
0.192000,1763
0.193000,1835
0.194000,1751
0.195000,1813
0.196000,1779
0.197000,1766
0.198000,1724
0.199000,1679
0.200000,1641
0.201000,1613
0.202000,1647
0.203000,1814
0.204000,2933
0.205000,2297
0.206000,1823
0.207000,1677
0.208000,1599
0.209000,1625
0.210000,1835
0.211000,1835
0.212000,1775
0.213000,1798
0.214000,1771
0.215000,1628
0.216000,1691
0.217000,1692
0.218000,1576
0.219000,1621
0.220000,1685
0.221000,1709
0.222000,1709
0.223000,1852
0.224000,1822
0.225000,1863
0.226000,1962
0.227000,2380
0.228000,1937
0.229000,1599
0.230000,1575
0.231000,1599
0.232000,1589
0.233000,1579
0.234000,1629
0.235000,1673
0.236000,1599
0.237000,1688
0.238000,1843
0.239000,1917
0.240000,1901
0.241000,1855
0.242000,1710
0.243000,1751
0.244000,1851
0.245000,1832
0.246000,1903
0.247000,1929
0.248000,1855
0.249000,2505
0.250000,1903
0.251000,1627
0.252000,1525
0.253000,1565
0.254000,1465
0.255000,1479
0.256000,1479
0.257000,1574
0.258000,1446
0.259000,1577
0.260000,1593
0.261000,1733
0.262000,1643
0.263000,1679
0.264000,1725
0.265000,1737
0.266000,1759
0.267000,1816
0.268000,1899
0.269000,1943
0.270000,1751
0.271000,2617
0.272000,2059
0.273000,1711
0.274000,1673
0.275000,1689
0.276000,1643
0.277000,1617
0.278000,1557
0.279000,1611
0.280000,1743
0.281000,1673
0.282000,1471
0.283000,1583
0.284000,1721
0.285000,1738
0.286000,1747
0.287000,1715
0.288000,1749
0.289000,1778
0.290000,1721
0.291000,1799
0.292000,1845
0.293000,1799
0.294000,2259
0.295000,1839
0.296000,1593
0.297000,1617
0.298000,1723
0.299000,1555
0.300000,1297
0.301000,1640
0.302000,1621
0.303000,1525
0.304000,1844
0.305000,1977
0.306000,1733
0.307000,1895
0.308000,1999
0.309000,1510
0.310000,1711
0.311000,1917
0.312000,1718
0.313000,1933
0.314000,2067
0.315000,1932
0.316000,3175
0.317000,2245
0.318000,1589
0.319000,1863
0.320000,1911
0.321000,1435
0.322000,1547
0.323000,1643
0.324000,1342
0.325000,1748
0.326000,2072
0.327000,1661
0.328000,1695
0.329000,1885
0.330000,1471
0.331000,1663
0.332000,1975
0.333000,1737
0.334000,1715
0.335000,1934
0.336000,1803
0.337000,1720
0.338000,2107
0.339000,2837
0.340000,2011
0.341000,1567
0.342000,1806
0.343000,1677
0.344000,1567
0.345000,1728
0.346000,2109
0.347000,1677
0.348000,1159
0.349000,1515
0.350000,1783
0.351000,1653
0.352000,2037
0.353000,2235
0.354000,1620
0.355000,1971
0.356000,2463
0.357000,1723
0.358000,1677
0.359000,1913
0.360000,1363
0.361000,1905
0.362000,2229
0.363000,2117
0.364000,1362
0.365000,1811
0.366000,1555
0.367000,847
0.368000,1229
0.369000,1383
0.370000,1083
0.371000,1612
0.372000,1796
0.373000,1497
0.374000,1759
0.375000,2087
0.376000,1687
0.377000,1440
0.378000,1428
0.379000,1204
0.380000,1337
0.381000,1499
0.382000,1044
0.383000,2087
0.384000,3317
0.385000,1563
0.386000,1748
0.387000,2681
0.388000,1807
0.389000,1493
0.390000,1970
0.391000,1269
0.392000,1324
0.393000,2197
0.394000,1707
0.395000,1575
0.396000,2336
0.397000,1735
0.398000,1717
0.399000,2486
0.400000,1895
0.401000,1357
0.402000,1689
0.403000,1207
0.404000,589
0.405000,955
0.406000,3961
0.407000,2181
0.408000,2084
0.409000,2140
0.410000,995
0.411000,1179
0.412000,1915
0.413000,1493
0.414000,1529
0.415000,2173
0.416000,1565
0.417000,1327
0.418000,2088
0.419000,1917
0.420000,1359
0.421000,1477
0.422000,1051
0.423000,493
0.424000,1766
0.425000,2504
0.426000,1197
0.427000,903
0.428000,2184
0.429000,2421
0.430000,2297
0.431000,2039
0.432000,1335
0.433000,1559
0.434000,1943
0.435000,1431
0.436000,1213
0.437000,1095
0.438000,619
0.439000,1496
0.440000,2211
0.441000,997
0.442000,529
0.443000,1917
0.444000,1597
0.445000,1556
0.446000,2893
0.447000,2460
0.448000,1452
0.449000,2329
0.450000,2739
0.451000,2001
0.452000,2619
0.453000,2580
0.454000,904
0.455000,405
0.456000,1449
0.457000,1549
0.458000,1591
0.459000,2533
0.460000,2233
0.461000,1676
0.462000,2383
0.463000,2351
0.464000,1959
0.465000,2285
0.466000,1891
0.467000,1375
0.468000,1819
0.469000,2109
0.470000,1847
0.471000,1927
0.472000,1837
0.473000,1444
0.474000,1755
0.475000,2733
0.476000,2375
0.477000,1435
0.478000,1364
0.479000,1885
0.480000,1542
0.481000,1727
0.482000,2196
0.483000,1385
0.484000,1288
0.485000,1844
0.486000,1691
0.487000,1307
0.488000,1335
0.489000,743
0.490000,759
0.491000,2093
0.492000,1605
0.493000,447
