timestamp,pitch
0.11249470710754395,
0.11249470710754395,598.00
0.11249470710754395,535.00
0.11249470710754395,546.00
0.11360406875610352,462.00
0.11360406875610352,576.00
0.11404895782470703,542.00
0.11404895782470703,536.00
0.11449003219604492,542.00
0.11449003219604492,571.00
0.11449003219604492,487.00
0.11449003219604492,536.00
0.11449003219604492,500.00
0.11555814743041992,518.00
0.11555814743041992,521.00
0.2380228042602539,592.00
0.2380228042602539,552.00
0.2380228042602539,536.00
0.2380228042602539,469.00
0.23903608322143555,538.00
0.23903608322143555,508.00
0.23903608322143555,416.00
0.23903608322143555,502.00
0.23903608322143555,519.00
0.23903608322143555,490.00
0.23903608322143555,529.00
0.23903608322143555,558.00
0.2400352954864502,548.00
0.2400352954864502,449.00
0.2400352954864502,545.00
0.3630201816558838,494.00
0.3630201816558838,517.00
0.3630201816558838,484.00
0.3639216423034668,540.00
0.3639216423034668,537.00
0.3639216423034668,435.00
0.3639216423034668,566.00
0.3639216423034668,541.00
0.36492156982421875,492.00
0.36492156982421875,563.00
0.36492156982421875,547.00
0.36492156982421875,565.00
0.36492156982421875,559.00
0.36492156982421875,582.00
0.36492156982421875,533.00
0.4879469871520996,602.00
0.49645280838012695,482.00
0.49645280838012695,537.00
0.49645280838012695,483.00
0.49645280838012695,468.00
0.49745607376098633,476.00
0.49745607376098633,539.00
0.49745607376098633,451.00
0.49745607376098633,557.00
0.49745607376098633,536.00
0.4984548091888428,533.00
0.4984548091888428,535.00
0.4984548091888428,491.00
0.4984548091888428,532.00
0.49921321868896484,548.00
0.6131060123443604,507.00
0.6141047477722168,547.00
0.6141047477722168,549.00
0.6151046752929688,523.00
0.6151046752929688,485.00
0.6151046752929688,523.00
0.6161074638366699,350.00
0.6161074638366699,558.00
0.6161074638366699,503.00
0.6161074638366699,507.00
0.6171042919158936,497.00
0.6171042919158936,556.00
0.6171042919158936,480.00
0.6171042919158936,559.00
0.6181044578552246,504.00
0.7385993003845215,562.00
0.7385993003845215,552.00
0.7396008968353271,544.00
0.7396008968353271,517.00
0.7396008968353271,539.00
0.7396008968353271,426.00
0.7406005859375,541.00
0.7406005859375,534.00
0.7406005859375,465.00
0.741600513458252,525.00
0.741600513458252,526.00
0.741600513458252,490.00
0.741600513458252,534.00
0.741600513458252,537.00
0.741600513458252,509.00
0.8643310070037842,548.00
0.8692586421966553,539.00
0.8692586421966553,519.00
0.8692586421966553,531.00
0.8702256679534912,505.00
0.8702256679534912,521.00
0.8702256679534912,540.00
0.8702256679534912,437.00
0.8702256679534912,535.00
0.871222972869873,529.00
0.871222972869873,497.00
0.871222972869873,520.00
0.871222972869873,531.00
0.871222972869873,493.00
0.871222972869873,550.00
0.9897451400756836,539.00
0.9897451400756836,560.00
0.9905345439910889,516.00
0.9905345439910889,525.00
0.9905345439910889,521.00
0.9905345439910889,558.00
0.9915339946746826,435.00
0.9915339946746826,555.00
0.9915339946746826,536.00
0.9915339946746826,485.00
0.9915339946746826,521.00
0.9915339946746826,538.00
0.9915339946746826,508.00
0.9925355911254883,547.00
0.9925355911254883,519.00
1.1146154403686523,503.00
1.1146154403686523,535.00
1.1155836582183838,565.00
1.1155836582183838,545.00
1.1155836582183838,532.00
1.1155836582183838,513.00
1.1165826320648193,522.00
1.1165826320648193,541.00
1.1165826320648193,460.00
1.1165826320648193,526.00
1.1175878047943115,549.00
1.1175878047943115,422.00
1.1175878047943115,545.00
1.1175878047943115,543.00
1.1185848712921143,500.00
1.2398860454559326,543.00
1.2405133247375488,521.00
1.2412216663360596,504.00
1.2412216663360596,538.00
1.2419166564941406,527.00
1.2419166564941406,524.00
1.2424416542053223,540.00
1.2424416542053223,482.00
1.2424416542053223,518.00
1.2429726123809814,553.00
1.2429726123809814,433.00
1.2434914112091064,507.00
1.2434914112091064,526.00
1.2434914112091064,481.00
1.2434914112091064,531.00
1.3658931255340576,527.00
1.3658931255340576,502.00
1.3658931255340576,550.00
1.3658931255340576,528.00
1.3658931255340576,529.00
1.3668839931488037,533.00
1.3668839931488037,529.00
1.3673484325408936,537.00
1.367607593536377,568.00
1.367607593536377,441.00
1.367607593536377,521.00
1.3687009811401367,510.00
1.3687009811401367,444.00
1.3687009811401367,523.00
1.3687009811401367,537.00
1.49123215675354,485.00
1.49123215675354,546.00
1.49123215675354,553.00
1.4920365810394287,497.00
1.4920365810394287,533.00
1.4920365810394287,542.00
1.4920365810394287,525.00
1.4920365810394287,539.00
1.4920365810394287,501.00
1.4920365810394287,523.00
1.4920365810394287,526.00
1.4920365810394287,437.00
1.4930360317230225,528.00
1.4930360317230225,514.00
1.4930360317230225,475.00
1.616499900817871,521.00
1.616499900817871,541.00
1.616499900817871,494.00
1.616499900817871,552.00
1.616499900817871,536.00
1.6174514293670654,517.00
1.6174514293670654,535.00
1.6174514293670654,522.00
1.6174514293670654,532.00
1.6174514293670654,530.00
1.6174514293670654,450.00
1.6174514293670654,530.00
1.6174514293670654,527.00
1.6184508800506592,439.00
1.6184508800506592,550.00
1.7410311698913574,498.00
1.7420244216918945,492.00
1.7420244216918945,529.00
1.7420244216918945,514.00
1.7420244216918945,495.00
1.7420244216918945,517.00
1.7420244216918945,528.00
