timestamp,pitch
0.03834986686706543,0
0.03834986686706543,529.00
0.03834986686706543,492.00
0.03834986686706543,531.00
0.03834986686706543,519.00
0.039359331130981445,518.00
0.039359331130981445,554.00
0.039359331130981445,532.00
0.039359331130981445,530.00
0.039359331130981445,538.00
0.039359331130981445,475.00
0.039359331130981445,526.00
0.039359331130981445,541.00
0.04035830497741699,469.00
0.04035830497741699,560.00
0.16408085823059082,536.00
0.16408085823059082,491.00
0.16508054733276367,559.00
0.16508054733276367,554.00
0.16508054733276367,501.00
0.16608095169067383,535.00
0.16608095169067383,530.00
0.16608095169067383,515.00
0.16608095169067383,530.00
0.16608095169067383,543.00
0.16608095169067383,513.00
0.16608095169067383,540.00
0.16708087921142578,445.00
0.16708087921142578,532.00
0.16708087921142578,570.00
0.28803062438964844,451.00
0.289151668548584,593.00
0.289151668548584,546.00
0.289151668548584,501.00
0.289151668548584,544.00
0.29015612602233887,538.00
0.29015612602233887,531.00
0.29015612602233887,539.00
0.29015612602233887,534.00
0.29015612602233887,525.00
0.29015612602233887,540.00
0.29015612602233887,516.00
0.29015612602233887,534.00
0.2911522388458252,534.00
0.2911522388458252,437.00
0.41400790214538574,533.00
0.41500210762023926,526.00
0.41500210762023926,467.00
0.4160020351409912,559.00
0.41639041900634766,536.00
0.41639041900634766,526.00
0.41639041900634766,533.00
0.41639041900634766,523.00
0.4174318313598633,527.00
0.4174318313598633,512.00
0.4174318313598633,570.00
0.4184305667877197,569.00
0.4184305667877197,533.00
0.4184305667877197,461.00
0.4184305667877197,536.00
0.5398664474487305,526.00
0.5405871868133545,458.00
0.5405871868133545,547.00
0.5405871868133545,519.00
0.5405871868133545,502.00
0.5405871868133545,536.00
0.5405871868133545,538.00
0.5405871868133545,538.00
0.5415854454040527,524.00
0.5415854454040527,537.00
0.5415854454040527,518.00
0.5415854454040527,529.00
0.5415854454040527,507.00
0.5415854454040527,541.00
0.5415854454040527,546.00
0.6648120880126953,463.00
0.6648120880126953,546.00
0.6658127307891846,553.00
0.6658127307891846,452.00
0.6658127307891846,533.00
0.6658127307891846,557.00
0.6658127307891846,492.00
0.6668124198913574,528.00
0.6668124198913574,542.00
0.6668124198913574,532.00
0.6678125858306885,540.00
0.6678125858306885,531.00
0.6678125858306885,518.00
0.6678125858306885,524.00
0.6688129901885986,475.00
0.790287971496582,533.00
0.790287971496582,526.00
0.790287971496582,440.00
0.790287971496582,552.00
0.790287971496582,530.00
0.7914528846740723,467.00
0.7914528846740723,532.00
0.7914528846740723,540.00
0.7914528846740723,520.00
0.7914528846740723,546.00
0.7914528846740723,520.00
0.7914528846740723,521.00
0.7914528846740723,515.00
0.7914528846740723,505.00
0.7924511432647705,513.00
0.9154853820800781,527.00
0.9154853820800781,445.00
0.9154853820800781,532.00
0.9164786338806152,545.00
0.9167377948760986,463.00
0.9167377948760986,526.00
0.9167377948760986,510.00
0.9167377948760986,510.00
0.9167377948760986,553.00
0.9177474975585938,533.00
0.9177474975585938,523.00
0.9177474975585938,517.00
0.9177474975585938,524.00
0.9187471866607666,511.00
0.9187471866607666,528.00
1.0411996841430664,485.00
1.0411996841430664,536.00
1.0411996841430664,533.00
1.0411996841430664,416.00
1.0421903133392334,531.00
1.0421903133392334,531.00
1.0421903133392334,488.00
1.0421903133392334,538.00
1.0421903133392334,536.00
1.0421903133392334,527.00
1.0421903133392334,533.00
1.0421903133392334,532.00
1.0431952476501465,519.00
1.0431952476501465,546.00
1.0431952476501465,505.00
1.1660993099212646,515.00
1.167099952697754,560.00
1.167099952697754,443.00
1.167099952697754,534.00
1.167099952697754,550.00
1.168100118637085,450.00
1.168100118637085,574.00
1.168100118637085,535.00
1.1690986156463623,483.00
1.1690986156463623,541.00
1.1700997352600098,512.00
1.1700997352600098,517.00
1.1700997352600098,530.00
1.1700997352600098,544.00
1.171248197555542,525.00
1.291630744934082,528.00
1.291630744934082,474.00
1.291630744934082,534.00
1.2926249504089355,525.00
1.2926249504089355,482.00
1.2926249504089355,519.00
1.2926249504089355,546.00
1.293623447418213,472.00
1.293623447418213,538.00
1.293623447418213,536.00
1.293623447418213,498.00
1.2946243286132812,540.00
1.2946243286132812,529.00
1.2946243286132812,507.00
1.2956271171569824,528.00
1.4161837100982666,524.00
1.417184591293335,530.00
1.417184591293335,532.00
1.417184591293335,427.00
1.417184591293335,525.00
1.4181864261627197,533.00
1.4181864261627197,468.00
1.4181864261627197,530.00
1.4181864261627197,526.00
1.419184684753418,517.00
1.419184684753418,542.00
1.419184684753418,526.00
1.42018461227417,563.00
1.42018461227417,533.00
1.42018461227417,531.00
1.5424842834472656,519.00
1.5424842834472656,522.00
1.5424842834472656,497.00
1.5424842834472656,521.00
1.5424842834472656,532.00
1.54347562789917,431.00
1.54347562789917,533.00
1.54347562789917,538.00
1.54347562789917,496.00
1.54347562789917,533.00
1.54347562789917,541.00
1.54347562789917,497.00
1.54347562789917,543.00
1.5444746017456055,536.00
1.5444746017456055,530.00
1.6673505306243896,541.00
1.6682214736938477,520.00
1.6682214736938477,533.00
1.6682214736938477,523.00
1.6682214736938477,448.00
1.6682214736938477,534.00
1.6682214736938477,539.00
1.6682214736938477,470.00
1.6682214736938477,551.00
1.669219732284546,537.00
1.669219732284546,494.00
1.669219732284546,555.00
1.669219732284546,525.00
1.669219732284546,509.00
1.669219732284546,519.00
1.7921721935272217,543.00
1.7930643558502197,532.00
1.7930643558502197,526.00
1.7930643558502197,476.00
1.7940642833709717,518.00
1.7940642833709717,529.00
1.7940642833709717,463.00
1.7940642833709717,535.00
1.7950654029846191,535.00
1.7950654029846191,477.00
1.7950654029846191,538.00
1.7950654029846191,543.00
1.7950654029846191,503.00
1.7960643768310547,536.00
1.7960643768310547,507.00
1.917921781539917,530.00
1.917921781539917,549.00
1.9189224243164062,508.00
1.9189224243164062,523.00
1.9192731380462646,564.00
1.9192731380462646,446.00
1.9192731380462646,537.00
1.9192731380462646,526.00
1.919776439666748,425.00
1.919776439666748,504.00
1.919776439666748,543.00
1.9202854633331299,487.00
1.9202854633331299,538.00
1.9202854633331299,527.00
1.9207887649536133,509.00
2.0431976318359375,514.00
2.0431976318359375,522.00
2.0441970825195312,515.00
2.0441970825195312,526.00
2.0441970825195312,507.00
2.0441970825195312,496.00
2.0441970825195312,542.00
2.0441970825195312,484.00
2.0441970825195312,559.00
2.0451977252960205,529.00
2.0451977252960205,466.00
2.0451977252960205,544.00
2.0451977252960205,523.00
2.0451977252960205,497.00
2.0461976528167725,508.00
2.1690969467163086,505.00
2.1690969467163086,509.00
2.1690969467163086,527.00
2.1690969467163086,531.00
2.1690969467163086,529.00
2.1701102256774902,537.00
2.1701102256774902,453.00
2.1701102256774902,525.00
2.1701102256774902,518.00
2.1701102256774902,485.00
2.1701102256774902,542.00
2.1701102256774902,549.00
2.1701102256774902,520.00
2.1701102256774902,539.00
2.1711137294769287,553.00
2.2944724559783936,490.00
2.2944724559783936,545.00
2.2944724559783936,551.00
2.2944724559783936,528.00
2.2944724559783936,538.00
2.2954633235931396,492.00
2.2954633235931396,540.00
2.2954633235931396,524.00
2.2954633235931396,430.00
2.2954633235931396,538.00
2.2954633235931396,542.00
2.2954633235931396,478.00
2.2954633235931396,536.00
2.2954633235931396,521.00
2.2964625358581543,504.00
2.4195120334625244,540.00
2.4195120334625244,537.00
2.4195120334625244,532.00
2.4195120334625244,527.00
2.4205172061920166,530.00
2.4205172061920166,530.00
2.4205172061920166,536.00
2.4205172061920166,438.00
2.4205172061920166,530.00
2.4205172061920166,555.00
2.4212799072265625,464.00
2.4212799072265625,546.00
2.421706438064575,541.00
2.421706438064575,509.00
2.4221322536468506,508.00
2.5439398288726807,570.00
2.5449399948120117,509.00
2.5449399948120117,538.00
2.5449399948120117,521.00
2.5449399948120117,522.00
2.5459415912628174,538.00
2.5459415912628174,481.00
2.5459415912628174,526.00
2.5459415912628174,537.00
2.5459415912628174,447.00
2.5469417572021484,536.00
2.5469417572021484,536.00
2.5469417572021484,487.00
2.5469417572021484,557.00
2.547736644744873,533.00
2.6699585914611816,570.00
2.6706035137176514,538.00
2.6706035137176514,530.00
2.6706035137176514,509.00
2.6706035137176514,537.00
2.6706035137176514,533.00
2.6706035137176514,533.00
2.6706035137176514,535.00
2.6706035137176514,447.00
2.6716079711914062,536.00
2.6716079711914062,537.00
2.6716079711914062,475.00
2.6716079711914062,525.00
2.6716079711914062,541.00
2.6716079711914062,464.00
2.7953760623931885,502.00
2.795905828475952,548.00
2.795905828475952,543.00
2.795905828475952,521.00
2.795905828475952,533.00
2.795905828475952,537.00
2.795905828475952,523.00
2.795905828475952,508.00
2.795905828475952,531.00
2.795905828475952,508.00
2.796980619430542,441.00
2.796980619430542,519.00
2.796980619430542,522.00
2.796980619430542,481.00
2.796980619430542,512.00
2.9206199645996094,524.00
2.9206199645996094,496.00
2.9206199645996094,540.00
2.9206199645996094,526.00
2.9206199645996094,540.00
2.9217607975006104,518.00
2.9217607975006104,544.00
2.9217607975006104,541.00
2.9217607975006104,534.00
2.9217607975006104,444.00
2.9217607975006104,552.00
2.9217607975006104,531.00
2.9227614402770996,468.00
2.9227614402770996,560.00
2.9227614402770996,519.00
3.046020984649658,521.00
3.046020984649658,531.00
3.046020984649658,560.00
3.046020984649658,505.00
3.046020984649658,522.00
3.046020984649658,551.00
3.047032356262207,519.00
3.047032356262207,537.00
3.047032356262207,484.00
3.047032356262207,519.00
3.047032356262207,531.00
3.047032356262207,450.00
3.047032356262207,538.00
3.0480310916900635,541.00
3.0480310916900635,490.00
3.1712708473205566,543.00
3.1712708473205566,536.00
3.1712708473205566,505.00
3.172276258468628,534.00
3.172276258468628,535.00
3.172276258468628,530.00
3.172276258468628,549.00
3.172276258468628,532.00
3.1732757091522217,529.00
3.1732757091522217,532.00
3.1732757091522217,463.00
3.1732757091522217,524.00
3.1732757091522217,534.00
3.174318313598633,467.00
3.174318313598633,555.00
3.297041177749634,540.00
3.297041177749634,502.00
3.297041177749634,542.00
3.297041177749634,517.00
3.29803204536438,510.00
3.29803204536438,539.00
3.29803204536438,522.00
3.29803204536438,519.00
3.29803204536438,534.00
3.29803204536438,494.00
3.29803204536438,562.00
3.29803204536438,514.00
3.29803204536438,399.00
3.2990307807922363,552.00
3.2990307807922363,519.00
3.4214963912963867,472.00
3.4214963912963867,538.00
3.4214963912963867,514.00
3.4214963912963867,518.00
3.4224963188171387,538.00
3.4224963188171387,537.00
3.4224963188171387,517.00
3.4224963188171387,533.00
3.4224963188171387,540.00
3.4224963188171387,521.00
3.4224963188171387,552.00
3.4224963188171387,459.00
3.4224963188171387,536.00
3.4234955310821533,510.00
3.4234955310821533,456.00
3.5474531650543213,541.00
3.5480797290802,560.00
3.5480797290802,514.00
3.5480797290802,522.00
3.5480797290802,532.00
3.5480797290802,518.00
3.5490803718566895,538.00
3.5490803718566895,538.00
3.5490803718566895,531.00
3.5490803718566895,514.00
3.5500831604003906,486.00
3.5500831604003906,538.00
3.5500831604003906,524.00
3.5500831604003906,449.00
3.5500831604003906,508.00
3.6720526218414307,526.00
3.672945261001587,464.00
3.673368215560913,524.00
3.673368215560913,531.00
3.673368215560913,494.00
3.673936367034912,528.00
3.673936367034912,563.00
3.673936367034912,523.00
3.673936367034912,529.00
3.673936367034912,544.00
3.673936367034912,469.00
3.6749417781829834,528.00
3.6749417781829834,454.00
3.6749417781829834,529.00
3.6749417781829834,545.00
3.7975707054138184,475.00
3.7984459400177,538.00
3.7984459400177,519.00
3.7984459400177,487.00
3.7984459400177,543.00
3.7984459400177,540.00
3.7984459400177,522.00
3.7984459400177,532.00
3.7984459400177,534.00
3.7984459400177,525.00
3.7994494438171387,534.00
3.7994494438171387,510.00
3.7994494438171387,530.00
3.7994494438171387,536.00
3.7994494438171387,438.00
3.923088788986206,565.00
3.923593282699585,537.00
3.923593282699585,466.00
3.923593282699585,534.00
3.923593282699585,535.00
3.923593282699585,510.00
3.923593282699585,503.00
3.923593282699585,538.00
3.9245986938476562,519.00
3.9245986938476562,550.00
3.9245986938476562,562.00
3.9245986938476562,534.00
3.9245986938476562,540.00
3.9245986938476562,445.00
3.9256486892700195,525.00
4.048093557357788,566.00
4.04872465133667,440.00
4.04872465133667,531.00
4.04872465133667,518.00
4.049730062484741,507.00
4.049730062484741,551.00
4.049730062484741,547.00
4.049730062484741,530.00
4.049730062484741,550.00
4.049730062484741,538.00
4.049730062484741,519.00
4.049730062484741,515.00
4.049730062484741,529.00
4.050728797912598,554.00
4.050728797912598,527.00
4.174215078353882,476.00
4.174215078353882,533.00
4.174215078353882,503.00
4.174215078353882,482.00
4.174215078353882,515.00
4.175229787826538,524.00
4.175229787826538,525.00
4.175229787826538,492.00
4.175229787826538,510.00
4.175229787826538,525.00
4.175229787826538,527.00
4.175229787826538,535.00
4.175229787826538,541.00
4.175229787826538,501.00
4.176228761672974,448.00
4.298598766326904,530.00
4.2994914054870605,528.00
4.2994914054870605,481.00
4.2994914054870605,528.00
4.2994914054870605,524.00
4.2994914054870605,519.00
4.2994914054870605,555.00
4.3004913330078125,523.00
4.3004913330078125,512.00
4.3004913330078125,532.00
4.3004913330078125,523.00
4.3004913330078125,529.00
4.3004913330078125,533.00
4.3004913330078125,485.00
4.3004913330078125,550.00
4.424237251281738,534.00
4.424237251281738,460.00
4.42524266242981,542.00
4.42524266242981,514.00
4.42524266242981,539.00
4.42524266242981,536.00
4.42524266242981,548.00
4.42524266242981,492.00
4.42524266242981,528.00
4.426238298416138,528.00
4.426238298416138,514.00
4.426238298416138,541.00
4.426238298416138,526.00
4.426238298416138,520.00
4.426238298416138,540.00
4.5495195388793945,434.00
4.5495195388793945,529.00
4.550520181655884,522.00
4.550520181655884,471.00
4.550520181655884,534.00
4.550520181655884,535.00
4.550520181655884,483.00
4.551522731781006,530.00
4.551522731781006,524.00
4.551522731781006,519.00
4.552521228790283,527.00
4.552521228790283,529.00
4.552521228790283,525.00
4.553520917892456,525.00
4.553520917892456,474.00
4.674347877502441,512.00
4.675347566604614,537.00
4.675347566604614,442.00
4.675347566604614,530.00
4.676348447799683,539.00
4.676348447799683,482.00
4.676348447799683,541.00
4.677349328994751,533.00
4.677349328994751,521.00
4.677349328994751,520.00
4.678351640701294,559.00
4.678351640701294,525.00
4.678351640701294,523.00
4.678351640701294,507.00
4.678351640701294,521.00
4.800363540649414,534.00
4.800363540649414,474.00
4.800363540649414,551.00
4.801370620727539,534.00
4.801370620727539,469.00
4.801370620727539,529.00
