timestamp,pitch
0.000000,1719
0.001000,1715
0.002000,1733
0.003000,1703
0.004000,1762
0.005000,1799
0.006000,1851
0.007000,1854
0.008000,1894
0.009000,1947
0.010000,1791
0.011000,1816
0.012000,2453
0.013000,1925
0.014000,1699
0.015000,1635
0.016000,1641
0.017000,1673
0.018000,1687
0.019000,1653
0.020000,1635
0.021000,1709
0.022000,1548
0.023000,1627
0.024000,1695
0.025000,1733
0.026000,1743
0.027000,1790
0.028000,1833
0.029000,1886
0.030000,1869
0.031000,1933
0.032000,1965
0.033000,1973
0.034000,2379
0.035000,1915
0.036000,1766
0.037000,1689
0.038000,1655
0.039000,1658
0.040000,1679
0.041000,1659
0.042000,1677
0.043000,1696
0.044000,1759
0.045000,1753
0.046000,1747
0.047000,1755
0.048000,1789
0.049000,1780
0.050000,1623
0.051000,1689
0.052000,1779
0.053000,1845
0.054000,1903
0.055000,1959
0.056000,2708
0.057000,2155
0.058000,1866
0.059000,1721
0.060000,1651
0.061000,1653
0.062000,1529
0.063000,1603
0.064000,1686
0.065000,1716
0.066000,1753
0.067000,1774
0.068000,1790
0.069000,1769
0.070000,1801
0.071000,1912
0.072000,1930
0.073000,1895
0.074000,1897
0.075000,1871
0.076000,1899
0.077000,1815
0.078000,1733
0.079000,2590
0.080000,2152
0.081000,1883
0.082000,1674
0.083000,1613
0.084000,1561
0.085000,1581
0.086000,1613
0.087000,1657
0.088000,1669
0.089000,1501
0.090000,1529
0.091000,1599
0.092000,1671
0.093000,1671
0.094000,1687
0.095000,1755
0.096000,1803
0.097000,1807
0.098000,1839
0.099000,1866
0.100000,1879
0.101000,2699
0.102000,1943
0.103000,1703
0.104000,1619
0.105000,1572
0.106000,1651
0.107000,1669
0.108000,1649
0.109000,1650
0.110000,1641
0.111000,1718
0.112000,1757
0.113000,1775
0.114000,1830
0.115000,1839
0.116000,1886
0.117000,1753
0.118000,1721
0.119000,1737
0.120000,1803
0.121000,1865
0.122000,1870
0.123000,1927
0.124000,2659
0.125000,2147
0.126000,1883
0.127000,1725
0.128000,1791
0.129000,1719
0.130000,1879
0.131000,1884
0.132000,1851
0.133000,1801
0.134000,1836
0.135000,1885
0.136000,1903
0.137000,1803
0.138000,1823
0.139000,1823
0.140000,1785
0.141000,1727
0.142000,1789
0.143000,1845
0.144000,1749
0.145000,1862
0.146000,2516
0.147000,2052
0.148000,1797
0.149000,1643
0.150000,1630
0.151000,1670
0.152000,1643
0.153000,1651
0.154000,1783
0.155000,1817
0.156000,1723
0.157000,1621
0.158000,1679
0.159000,1765
0.160000,1783
0.161000,1755
0.162000,1842
0.163000,1877
0.164000,1803
0.165000,1851
0.166000,1899
0.167000,1951
0.168000,2711
0.169000,1959
0.170000,1763
0.171000,1701
0.172000,1631
0.173000,1607
0.174000,1675
0.175000,1722
0.176000,1741
0.177000,1691
0.178000,1683
0.179000,1740
0.180000,1757
0.181000,1757
0.182000,1769
0.183000,1781
0.184000,1703
0.185000,1717
0.186000,1789
0.187000,1767
0.188000,1781
0.189000,1833
0.190000,1913
0.191000,2443
0.192000,1899
0.193000,1650
0.194000,1567
0.195000,1575
0.196000,1437
0.197000,1447
0.198000,1509
0.199000,1564
0.200000,1607
0.201000,1701
0.202000,1691
0.203000,1706
0.204000,1686
0.205000,1781
0.206000,1817
0.207000,1865
0.208000,1903
0.209000,1855
0.210000,1823
0.211000,1661
0.212000,1629
0.213000,2763
0.214000,2153
0.215000,1861
0.216000,1625
0.217000,1608
0.218000,1637
0.219000,1615
0.220000,1627
0.221000,1660
0.222000,1641
0.223000,1608
0.224000,1471
0.225000,1589
0.226000,1707
0.227000,1782
0.228000,1655
0.229000,1735
0.230000,1769
0.231000,1783
0.232000,1775
0.233000,1821
0.234000,1862
0.235000,1913
0.236000,2447
0.237000,1951
0.238000,1705
0.239000,1800
0.240000,1884
0.241000,1927
0.242000,1927
0.243000,1739
0.244000,1695
0.245000,1738
0.246000,1763
0.247000,1676
0.248000,1679
0.249000,1689
0.250000,1673
0.251000,1551
0.252000,1654
0.253000,1763
0.254000,1851
0.255000,1879
0.256000,1845
0.257000,1895
0.258000,2537
0.259000,2043
0.260000,1809
0.261000,1693
0.262000,1639
0.263000,1582
0.264000,1507
0.265000,1501
0.266000,1554
0.267000,1647
0.268000,1779
0.269000,1839
0.270000,1839
0.271000,1797
0.272000,1822
0.273000,1867
0.274000,1884
0.275000,1909
0.276000,1894
0.277000,1848
0.278000,1873
0.279000,1771
0.280000,2847
0.281000,2229
0.282000,1901
0.283000,1799
0.284000,1657
0.285000,1643
0.286000,1657
0.287000,1623
0.288000,1641
0.289000,1611
0.290000,1618
0.291000,1555
0.292000,1653
0.293000,1823
0.294000,1947
0.295000,1894
0.296000,1831
0.297000,1833
0.298000,1828
0.299000,1817
0.300000,1846
0.301000,1900
0.302000,1916
0.303000,2221
0.304000,1843
0.305000,1678
0.306000,1619
0.307000,1627
0.308000,1699
0.309000,1715
0.310000,1708
0.311000,1678
0.312000,1653
0.313000,1683
0.314000,1725
0.315000,1742
0.316000,1763
0.317000,1797
0.318000,1710
0.319000,1735
0.320000,1830
0.321000,1883
0.322000,1929
0.323000,2027
0.324000,2103
0.325000,2937
0.326000,2283
0.327000,1867
0.328000,1839
0.329000,1848
0.330000,1779
0.331000,1574
0.332000,1631
0.333000,1647
0.334000,1747
0.335000,1817
0.336000,1821
0.337000,1787
0.338000,1815
0.339000,1823
0.340000,1834
0.341000,1817
0.342000,1785
0.343000,1805
0.344000,1837
0.345000,1907
0.346000,1770
0.347000,1797
0.348000,2517
0.349000,1999
0.350000,1783
0.351000,1801
0.352000,1869
0.353000,1890
0.354000,1805
0.355000,1725
0.356000,1727
0.357000,1733
0.358000,1591
0.359000,1670
0.360000,1702
0.361000,1677
0.362000,1685
0.363000,1776
0.364000,1791
0.365000,1804
0.366000,1719
0.367000,1745
0.368000,1807
0.369000,1766
0.370000,2365
0.371000,1813
0.372000,1677
0.373000,1627
0.374000,1589
0.375000,1556
0.376000,1581
0.377000,1598
0.378000,1631
0.379000,1699
0.380000,1703
0.381000,1660
0.382000,1657
0.383000,1695
0.384000,1773
0.385000,1791
0.386000,1688
0.387000,1797
0.388000,1873
0.389000,1883
0.390000,1880
0.391000,1887
0.392000,2745
0.393000,2133
0.394000,1861
0.395000,1817
0.396000,1779
0.397000,1817
0.398000,1647
0.399000,1607
0.400000,1688
0.401000,1701
0.402000,1704
0.403000,1672
0.404000,1721
0.405000,1775
0.406000,1743
0.407000,1791
0.408000,1955
0.409000,2054
0.410000,2063
0.411000,1968
0.412000,1993
0.413000,1966
0.414000,1933
0.415000,2451
0.416000,1899
0.417000,1642
0.418000,1511
0.419000,1509
0.420000,1480
0.421000,1479
0.422000,1526
0.423000,1591
0.424000,1615
0.425000,1500
0.426000,1607
0.427000,1661
0.428000,1673
0.429000,1675
0.430000,1725
0.431000,1763
0.432000,1753
0.433000,1775
0.434000,1869
0.435000,1903
0.436000,2001
0.437000,2925
0.438000,2132
0.439000,1851
0.440000,1769
0.441000,1687
0.442000,1677
0.443000,1804
0.444000,1861
0.445000,1814
0.446000,1803
0.447000,1931
0.448000,1931
0.449000,1945
0.450000,1947
0.451000,1892
0.452000,1805
0.453000,1785
0.454000,1823
0.455000,1916
0.456000,2087
0.457000,2095
0.458000,2037
0.459000,2095
0.460000,2646
0.461000,2055
0.462000,1787
0.463000,1741
0.464000,1819
0.465000,1661
0.466000,1595
0.467000,1599
0.468000,1719
0.469000,1721
0.470000,1767
0.471000,1775
0.472000,1720
0.473000,1719
0.474000,1749
0.475000,1733
0.476000,1741
0.477000,1736
0.478000,1789
0.479000,1929
0.480000,1623
0.481000,1655
0.482000,2506
0.483000,2035
0.484000,1775
0.485000,1595
0.486000,1623
0.487000,1635
0.488000,1695
0.489000,1717
0.490000,1751
0.491000,1762
0.492000,1739
0.493000,1663
0.494000,1757
0.495000,1785
0.496000,1787
0.497000,1813
0.498000,1861
0.499000,1727
0.500000,1763
0.501000,1817
0.502000,1911
0.503000,1947
0.504000,2824
0.505000,2039
0.506000,1816
0.507000,1709
0.508000,1685
0.509000,1759
0.510000,1701
0.511000,1679
0.512000,1621
0.513000,1670
0.514000,1683
0.515000,1831
0.516000,1839
0.517000,1785
0.518000,1855
0.519000,1946
0.520000,1917
0.521000,1721
0.522000,1757
0.523000,1785
0.524000,1866
0.525000,1993
0.526000,2065
0.527000,2459
0.528000,1929
0.529000,1695
0.530000,1624
0.531000,1555
0.532000,1421
0.533000,1433
0.534000,1507
0.535000,1567
0.536000,1597
0.537000,1604
0.538000,1577
0.539000,1647
0.540000,1675
0.541000,1773
0.542000,1789
0.543000,1773
0.544000,1815
0.545000,1828
0.546000,1855
0.547000,1853
0.548000,1749
0.549000,2697
0.550000,2151
0.551000,1852
0.552000,1641
0.553000,1605
0.554000,1657
0.555000,1783
0.556000,1767
0.557000,1827
0.558000,1860
0.559000,1745
0.560000,1510
0.561000,1603
0.562000,1789
0.563000,1977
0.564000,2015
0.565000,1977
0.566000,1973
0.567000,1931
0.568000,1896
0.569000,1983
0.570000,1978
0.571000,2105
0.572000,2219
0.573000,1799
0.574000,1717
0.575000,1784
0.576000,1669
0.577000,1719
0.578000,1644
0.579000,1583
0.580000,1557
0.581000,1653
0.582000,1715
0.583000,1791
0.584000,1805
0.585000,1831
0.586000,1803
0.587000,1613
0.588000,1629
0.589000,1700
0.590000,1757
0.591000,1869
0.592000,1909
0.593000,1935
0.594000,2359
0.595000,1837
0.596000,1629
0.597000,1557
0.598000,1519
0.599000,1524
0.600000,1477
0.601000,1610
0.602000,1657
0.603000,1653
0.604000,1688
0.605000,1733
0.606000,1746
0.607000,1735
0.608000,1735
0.609000,1783
0.610000,1817
0.611000,1847
0.612000,1814
0.613000,1852
0.614000,1891
0.615000,1751
0.616000,2735
0.617000,2147
0.618000,1854
0.619000,1683
0.620000,1661
0.621000,1629
0.622000,1639
0.623000,1708
0.624000,1741
0.625000,1689
0.626000,1711
0.627000,1641
0.628000,1787
0.629000,1869
0.630000,1865
0.631000,1901
0.632000,1861
0.633000,1817
0.634000,1875
0.635000,1871
0.636000,1971
0.637000,2027
0.638000,2013
0.639000,2214
0.640000,1752
0.641000,1511
0.642000,1502
0.643000,1581
0.644000,1607
0.645000,1603
0.646000,1653
0.647000,1609
0.648000,1650
0.649000,1723
0.650000,1819
0.651000,1701
0.652000,1688
0.653000,1710
0.654000,1619
0.655000,1593
0.656000,1659
0.657000,1749
0.658000,1811
0.659000,1803
0.660000,1831
0.661000,2597
0.662000,1957
0.663000,1647
0.664000,1523
0.665000,1579
0.666000,1550
0.667000,1372
0.668000,1526
0.669000,1539
0.670000,1624
0.671000,1751
0.672000,1751
0.673000,1747
0.674000,1823
0.675000,1828
0.676000,1915
0.677000,1902
0.678000,1889
0.679000,1865
0.680000,1811
0.681000,1817
0.682000,1751
0.683000,1717
0.684000,2567
0.685000,2105
0.686000,1781
0.687000,1661
0.688000,1799
0.689000,1919
0.690000,1779
0.691000,1717
0.692000,1702
0.693000,1675
0.694000,1525
0.695000,1615
0.696000,1621
0.697000,1711
0.698000,1771
0.699000,1819
0.700000,1837
0.701000,1913
0.702000,1893
0.703000,1925
0.704000,1957
0.705000,1939
0.706000,2537
0.707000,1912
0.708000,1735
0.709000,1587
0.710000,1607
0.711000,1543
0.712000,1653
0.713000,1671
0.714000,1705
0.715000,1797
0.716000,1785
0.717000,1742
0.718000,1743
0.719000,1715
0.720000,1653
0.721000,1591
0.722000,1449
0.723000,1565
0.724000,1705
0.725000,1831
0.726000,1886
0.727000,1855
0.728000,2695
0.729000,2078
0.730000,1727
0.731000,1643
0.732000,1652
0.733000,1619
0.734000,1419
0.735000,1495
0.736000,1630
0.737000,1634
0.738000,1657
0.739000,1753
0.740000,1883
0.741000,1935
0.742000,1893
0.743000,1919
0.744000,1937
0.745000,1937
0.746000,1959
0.747000,1875
0.748000,1797
0.749000,1733
0.750000,1689
0.751000,2587
0.752000,2079
0.753000,1861
0.754000,1613
0.755000,1623
0.756000,1643
0.757000,1604
0.758000,1619
0.759000,1631
0.760000,1695
0.761000,1593
0.762000,1654
0.763000,1768
0.764000,1741
0.765000,1880
0.766000,1909
0.767000,1891
0.768000,1835
0.769000,1753
0.770000,1845
0.771000,1948
0.772000,1939
0.773000,2747
0.774000,1955
0.775000,1693
0.776000,1627
0.777000,1654
0.778000,1640
0.779000,1675
0.780000,1688
0.781000,1779
0.782000,1737
0.783000,1667
0.784000,1779
0.785000,1821
0.786000,1866
0.787000,1789
0.788000,1721
0.789000,1725
0.790000,1775
0.791000,1903
0.792000,1897
0.793000,1907
0.794000,1913
0.795000,1874
0.796000,2620
0.797000,1959
0.798000,1626
0.799000,1659
0.800000,1740
0.801000,1619
0.802000,1603
0.803000,1609
0.804000,1624
0.805000,1751
0.806000,1737
0.807000,1743
0.808000,1855
0.809000,1771
0.810000,1752
0.811000,1813
0.812000,1655
0.813000,1753
0.814000,1877
0.815000,1997
0.816000,1754
0.817000,1738
0.818000,2581
0.819000,2087
0.820000,1851
0.821000,1627
0.822000,1583
0.823000,1588
0.824000,1643
0.825000,1723
0.826000,1686
0.827000,1613
0.828000,1737
0.829000,1563
0.830000,1649
0.831000,1746
0.832000,1801
0.833000,1645
0.834000,1594
0.835000,1683
0.836000,1691
0.837000,1764
0.838000,1798
0.839000,1740
0.840000,2629
0.841000,1901
0.842000,1805
0.843000,1683
0.844000,1671
0.845000,1655
0.846000,1683
0.847000,1735
0.848000,1724
0.849000,1755
0.850000,1727
0.851000,1645
0.852000,1721
0.853000,1587
0.854000,1597
0.855000,1657
0.856000,1685
0.857000,1683
0.858000,1830
0.859000,1952
0.860000,1863
0.861000,1829
0.862000,1925
0.863000,2531
0.864000,2041
0.865000,1883
0.866000,1695
0.867000,1679
0.868000,1529
0.869000,1519
0.870000,1679
0.871000,1671
0.872000,1687
0.873000,1725
0.874000,1739
0.875000,1638
0.876000,1641
0.877000,1739
0.878000,1867
0.879000,1877
0.880000,1915
0.881000,1939
0.882000,1897
0.883000,1976
0.884000,2007
0.885000,2901
0.886000,2295
0.887000,1903
0.888000,1704
0.889000,1623
0.890000,1655
0.891000,1607
0.892000,1679
0.893000,1725
0.894000,1719
0.895000,1643
0.896000,1270
0.897000,1387
0.898000,1562
0.899000,1571
0.900000,1599
0.901000,1623
0.902000,1741
0.903000,1823
0.904000,1913
0.905000,1907
0.906000,1976
0.907000,1971
0.908000,2463
0.909000,1887
0.910000,1776
0.911000,1833
0.912000,1901
0.913000,1781
0.914000,1595
0.915000,1631
0.916000,1630
0.917000,1621
0.918000,1659
0.919000,1663
0.920000,1591
0.921000,1622
0.922000,1657
0.923000,1491
0.924000,1675
0.925000,1925
0.926000,2031
0.927000,1991
0.928000,1956
0.929000,1861
0.930000,2603
0.931000,1983
0.932000,1781
0.933000,1707
0.934000,1500
0.935000,1481
0.936000,1463
0.937000,1607
0.938000,1709
0.939000,1678
0.940000,1701
0.941000,1846
0.942000,1875
0.943000,1853
0.944000,1989
0.945000,1941
0.946000,1845
0.947000,1865
0.948000,1898
0.949000,1901
0.950000,1829
0.951000,1738
0.952000,2645
0.953000,1911
0.954000,1685
0.955000,1440
0.956000,1497
0.957000,1572
0.958000,1689
0.959000,1671
0.960000,1671
0.961000,1675
0.962000,1638
0.963000,1519
0.964000,1659
0.965000,1813
0.966000,1772
0.967000,1821
0.968000,1955
0.969000,1979
0.970000,1931
0.971000,1909
0.972000,1910
0.973000,1877
0.974000,1848
0.975000,2453
0.976000,1949
0.977000,1723
0.978000,1691
0.979000,1652
0.980000,1679
0.981000,1743
0.982000,1711
0.983000,1635
0.984000,1655
0.985000,1721
0.986000,1757
0.987000,1685
0.988000,1656
0.989000,1788
0.990000,1863
0.991000,1753
0.992000,1915
0.993000,1939
0.994000,1948
0.995000,1965
0.996000,2002
0.997000,2685
0.998000,2085
0.999000,1847
1.000000,1695
1.001000,1614
1.002000,1661
1.003000,1595
1.004000,1586
1.005000,1643
1.006000,1573
1.007000,1715
1.008000,1839
1.009000,1897
1.010000,1934
1.011000,1849
1.012000,1979
1.013000,1896
1.014000,1817
1.015000,1822
1.016000,1983
1.017000,1980
1.018000,1791
1.019000,1823
1.020000,2383
1.021000,1947
1.022000,1635
1.023000,1516
1.024000,1653
1.025000,1691
1.026000,1735
1.027000,1733
1.028000,1818
1.029000,1748
1.030000,1512
1.031000,1613
1.032000,1589
1.033000,1548
1.034000,1651
1.035000,1640
1.036000,1639
1.037000,1661
1.038000,1771
1.039000,1791
1.040000,1801
1.041000,1815
1.042000,2549
1.043000,1963
1.044000,1803
1.045000,1721
1.046000,1727
1.047000,1625
1.048000,1636
1.049000,1676
1.050000,1621
1.051000,1671
1.052000,1725
1.053000,1827
1.054000,1833
1.055000,1721
1.056000,1769
1.057000,1827
1.058000,1707
1.059000,1779
1.060000,1786
1.061000,1815
1.062000,1907
1.063000,1988
1.064000,2701
1.065000,2104
1.066000,1753
1.067000,1586
1.068000,1509
1.069000,1523
1.070000,1428
1.071000,1464
1.072000,1650
1.073000,1655
1.074000,1689
1.075000,1773
1.076000,1822
1.077000,1814
1.078000,1688
1.079000,1707
1.080000,1776
1.081000,1843
1.082000,1816
1.083000,1845
1.084000,1949
1.085000,2059
1.086000,1885
1.087000,2517
1.088000,2087
1.089000,1831
