0.010500,-0.004974
0.010563,-0.004547
0.010625,-0.003326
0.010688,-0.000671
0.010750,0.002380
0.010813,0.004669
0.010875,0.005310
0.010938,0.007751
0.011000,0.003784
0.011062,0.003754
0.011125,0.004700
0.011187,0.005859
0.011250,0.005280
0.011312,0.002838
0.011375,0.002228
0.011437,-0.000732
0.011500,-0.004883
0.011562,-0.007538
0.011625,-0.007721
0.011687,-0.011047
0.011750,-0.008850
0.011813,-0.007294
0.011875,-0.005402
0.011938,-0.003387
0.012000,-0.004242
0.012063,-0.004822
0.012125,-0.001312
0.012188,0.003784
0.012250,0.009216
0.012313,0.010132
0.012375,0.004913
0.012438,0.004333
0.012500,0.006805
0.012563,0.009003
0.012625,0.008789
0.012688,0.007538
0.012750,0.006744
0.012813,0.003662
0.012875,0.001404
0.012938,0.000153
0.013000,-0.008270
0.013062,-0.014679
0.013125,-0.012543
0.013187,-0.011597
0.013250,-0.009979
0.013312,-0.009888
0.013375,-0.011200
0.013437,-0.009766
0.013500,-0.009155
0.013562,-0.007996
0.013625,-0.002594
0.013688,0.000732
0.013750,0.005890
0.013813,0.007965
0.013875,0.006134
0.013938,0.007050
0.014000,0.008789
0.014063,0.009033
0.014125,0.008392
0.014188,0.007751
0.014250,0.007843
0.014313,0.008179
0.014375,0.005859
0.014438,0.004425
0.014500,-0.001099
0.014563,-0.008606
0.014625,-0.012543
0.014688,-0.013184
0.014750,-0.013092
0.014813,-0.014526
0.014875,-0.015411
0.014938,-0.014923
0.015000,-0.013092
0.015062,-0.008301
0.015125,-0.005127
0.015187,-0.005310
0.015250,-0.003479
0.015312,0.004272
0.015375,0.006226
0.015437,0.003113
0.015500,0.007996
0.015562,0.009308
0.015625,0.005981
0.015688,0.008545
0.015750,0.016113
0.015813,0.015594
0.015875,0.010223
0.015938,0.010284
0.016000,0.007568
0.016063,0.000305
0.016125,-0.003296
0.016188,-0.002808
0.016250,-0.003540
0.016313,-0.003448
0.016375,-0.004456
0.016438,-0.009979
0.016500,-0.011810
0.016563,-0.008911
0.016625,-0.008362
0.016688,-0.009552
0.016750,-0.007965
0.016813,0.000488
0.016875,0.007172
0.016938,0.003082
0.017000,0.000305
0.017063,0.003479
0.017125,0.004761
0.017188,0.006470
0.017250,0.010651
0.017313,0.014526
0.017375,0.012421
0.017438,0.007629
0.017500,0.008270
0.017563,0.007416
0.017625,0.001373
0.017688,0.001251
0.017750,0.001678
0.017813,-0.004517
0.017875,-0.005310
0.017938,-0.004913
0.018000,-0.010284
0.018062,-0.011261
0.018125,-0.007996
0.018187,-0.007233
0.018250,-0.011169
0.018312,-0.009399
0.018375,0.000366
0.018437,0.000153
0.018500,-0.003937
0.018562,-0.001160
0.018625,0.002167
0.018687,0.001038
0.018750,0.002502
0.018812,0.005188
0.018875,0.006409
0.018937,0.006165
0.019000,0.004944
0.019062,0.005859
0.019125,0.001099
0.019187,-0.001984
0.019250,-0.003143
0.019312,-0.003571
0.019375,-0.001495
0.019437,-0.002014
0.019500,-0.002838
0.019563,-0.005432
0.019625,-0.007111
0.019688,-0.003510
0.019750,-0.002136
0.019813,-0.003540
0.019875,0.003815
0.019938,0.007141
0.020000,0.001617
0.020063,0.001404
0.020125,0.003265
0.020188,0.001801
0.020250,0.000000
0.020313,0.002899
0.020375,0.006195
0.020438,0.002258
0.020500,0.001160
0.020563,0.002411
0.020625,-0.007050
0.020688,-0.008759
0.020750,-0.004150
0.020813,-0.007904
0.020875,-0.006775
0.020938,-0.004517
0.021000,-0.007294
0.021063,-0.010010
0.021125,-0.007019
0.021188,-0.001709
0.021250,-0.001648
0.021313,0.000000
0.021375,0.005463
0.021438,0.008881
0.021500,0.008362
0.021563,0.006409
0.021625,0.006195
0.021688,0.009430
0.021750,0.009064
0.021813,0.007263
0.021875,0.009064
0.021938,0.006042
0.022000,0.001526
0.022062,-0.000916
0.022125,-0.004639
0.022187,-0.007874
0.022250,-0.007812
0.022312,-0.008209
0.022375,-0.010559
0.022437,-0.012787
0.022500,-0.010345
0.022562,-0.011261
0.022625,-0.014008
0.022687,-0.007050
0.022750,-0.003448
0.022812,-0.005798
0.022875,-0.001373
0.022937,0.008362
0.023000,0.011658
0.023062,0.007507
0.023125,0.010468
0.023187,0.012695
0.023250,0.010223
0.023312,0.011780
0.023375,0.014374
0.023438,0.010712
0.023500,0.008698
0.023563,0.007629
0.023625,0.000732
0.023688,-0.005798
0.023750,-0.008545
0.023813,-0.011505
0.023875,-0.014160
0.023938,-0.012909
0.024000,-0.011200
0.024063,-0.010498
0.024125,-0.012726
0.024188,-0.011292
0.024250,-0.007446
0.024313,-0.005402
0.024375,-0.004578
0.024438,0.002441
0.024500,0.010101
0.024563,0.008545
0.024625,0.008392
0.024688,0.012756
0.024750,0.016968
0.024813,0.015198
0.024875,0.017090
0.024938,0.019196
0.025000,0.013489
0.025063,0.010132
0.025125,0.010864
0.025188,0.005524
0.025250,0.002197
0.025313,0.003204
0.025375,-0.003662
0.025438,-0.007843
0.025500,-0.008942
0.025563,-0.009613
0.025625,-0.013092
0.025688,-0.016205
0.025750,-0.012238
0.025813,-0.007507
0.025875,-0.006287
0.025938,-0.000610
0.026000,0.003540
0.026062,0.002197
0.026125,0.002045
0.026187,0.002686
0.026250,0.005127
0.026312,0.008453
0.026375,0.011353
0.026437,0.013000
0.026500,0.011841
0.026562,0.010254
0.026625,0.008026
0.026687,0.005219
0.026750,0.001099
0.026812,-0.002838
0.026875,-0.003357
0.026937,-0.002258
0.027000,-0.005219
0.027062,-0.007050
0.027125,-0.007233
0.027187,-0.011841
0.027250,-0.011566
0.027312,-0.009552
0.027375,-0.010681
0.027438,-0.010071
0.027500,-0.003784
0.027563,-0.000763
0.027625,-0.001190
0.027688,0.000732
0.027750,0.003448
0.027813,0.004700
0.027875,0.005127
0.027938,0.003540
0.028000,0.002289
0.028063,0.005463
0.028125,0.005371
0.028188,0.000610
0.028250,0.001007
0.028313,-0.000458
0.028375,-0.004608
0.028438,-0.002228
0.028500,-0.000427
0.028563,-0.004913
0.028625,-0.006866
0.028688,-0.005127
0.028750,-0.006042
0.028813,-0.007874
0.028875,-0.003662
0.028938,-0.000153
0.029000,-0.002258
0.029063,-0.000519
0.029125,0.004242
0.029188,-0.000824
0.029250,-0.004425
0.029313,0.003052
0.029375,0.005432
0.029438,0.004883
0.029500,0.005615
0.029563,0.007690
0.029625,0.004700
0.029688,-0.000793
0.029750,-0.001801
0.029813,-0.000153
0.029875,-0.004578
0.029938,-0.007416
0.030000,-0.004608
0.030062,-0.006256
0.030125,-0.005005
0.030187,-0.002075
0.030250,0.000458
0.030312,-0.002472
0.030375,-0.005188
0.030437,0.003418
0.030500,0.006317
0.030562,0.002350
0.030625,0.009277
0.030687,0.014526
0.030750,0.011230
0.030812,0.012024
0.030875,0.015900
0.030937,0.013123
0.031000,0.005951
0.031062,0.006989
0.031125,0.010895
0.031187,0.001221
0.031250,-0.003387
0.031313,-0.000977
0.031375,-0.009827
0.031438,-0.013489
0.031500,-0.008087
0.031563,-0.008087
0.031625,-0.011047
0.031688,-0.009491
0.031750,-0.006073
0.031813,-0.007019
0.031875,-0.007050
0.031938,0.000793
0.032000,0.008362
0.032063,0.006897
0.032125,0.005737
0.032188,0.013580
0.032250,0.013672
0.032313,0.009979
0.032375,0.005463
0.032438,0.002594
0.032500,0.005280
0.032563,0.000732
0.032625,-0.000244
0.032688,0.000519
0.032750,-0.007324
0.032813,-0.006134
0.032875,0.004211
0.032938,0.005890
0.033000,0.008881
0.033063,0.014954
0.033125,0.012787
0.033188,0.012085
0.033250,0.016968
0.033313,0.014252
0.033375,0.010437
0.033438,0.012177
0.033500,0.013611
0.033563,0.013733
0.033625,0.015869
0.033688,0.010193
0.033750,0.003601
0.033813,0.003082
0.033875,-0.006287
0.033938,-0.013733
0.034000,-0.015808
0.034063,-0.016693
0.034125,-0.015198
0.034188,-0.008057
0.034250,-0.013550
0.034313,-0.021454
0.034375,-0.019440
0.034438,-0.020905
0.034500,-0.024017
0.034563,-0.017548
0.034625,-0.010498
0.034688,-0.009613
0.034750,-0.008575
0.034813,-0.007568
0.034875,-0.003265
0.034938,0.002075
0.035000,0.002960
0.035063,0.000122
0.035125,0.001587
0.035188,-0.000153
0.035250,-0.000854
0.035313,0.000793
0.035375,0.001038
0.035438,-0.001312
0.035500,-0.004578
0.035563,-0.007904
0.035625,-0.007446
0.035688,-0.006989
0.035750,-0.009644
0.035813,-0.009430
0.035875,-0.006927
0.035938,-0.008881
0.036000,-0.015167
0.036062,-0.014496
0.036125,-0.011719
0.036187,-0.009766
0.036250,-0.009735
0.036312,-0.010773
0.036375,-0.011261
0.036437,-0.006744
0.036500,-0.004364
0.036562,-0.005737
0.036625,-0.002899
0.036687,-0.002045
0.036750,-0.009064
0.036812,-0.008636
0.036875,-0.002106
0.036937,0.003937
0.037000,0.009918
0.037062,0.008545
0.037125,0.001068
0.037187,-0.002899
0.037250,-0.001373
0.037312,-0.002747
0.037375,-0.001251
0.037437,0.002197
0.037500,0.003082
0.037562,0.006531
0.037625,0.010406
0.037687,0.007538
0.037750,0.002991
0.037812,0.002960
0.037875,-0.002289
0.037937,-0.004547
0.038000,0.000519
0.038062,0.001892
0.038125,0.005859
0.038187,0.008331
0.038250,0.005920
0.038312,0.005646
0.038375,0.006378
0.038437,0.001404
0.038500,0.003387
0.038562,0.005035
0.038625,0.001251
0.038687,0.007172
0.038750,0.012115
0.038812,0.010620
0.038875,0.010986
0.038937,0.017151
0.039000,0.015015
0.039062,0.013824
0.039125,0.014374
0.039188,0.011108
0.039250,0.010681
0.039313,0.014160
0.039375,0.011414
0.039438,0.010284
0.039500,0.012054
0.039563,0.005585
0.039625,0.002686
0.039688,0.006348
0.039750,0.006622
0.039813,0.006592
0.039875,0.005005
0.039938,0.000946
0.040000,-0.000458
0.040063,-0.000671
0.040125,-0.002838
0.040188,-0.000092
0.040250,0.004211
0.040313,0.000702
0.040375,0.001251
0.040438,0.001526
0.040500,-0.002075
0.040563,-0.004181
0.040625,-0.004639
0.040688,-0.006409
0.040750,-0.005951
0.040813,-0.007385
0.040875,-0.011322
0.040938,-0.009583
0.041000,-0.005798
0.041063,-0.007721
0.041125,-0.013336
0.041188,-0.015625
0.041250,-0.018158
0.041313,-0.020264
0.041375,-0.018188
0.041438,-0.015594
0.041500,-0.010529
0.041563,-0.008942
0.041625,-0.007446
0.041688,-0.003693
0.041750,-0.003479
0.041813,-0.004272
0.041875,-0.005219
0.041938,-0.007111
0.042000,-0.007965
0.042063,-0.006805
0.042125,-0.002716
0.042188,-0.001251
0.042250,-0.006470
0.042313,-0.009155
0.042375,-0.011292
0.042438,-0.013580
0.042500,-0.017487
0.042563,-0.022644
0.042625,-0.026672
0.042688,-0.023071
0.042750,-0.021881
0.042813,-0.024536
0.042875,-0.021484
0.042938,-0.018646
0.043000,-0.018433
0.043063,-0.012817
0.043125,-0.010834
0.043188,-0.012146
0.043250,-0.005463
0.043313,-0.001007
0.043375,-0.001556
0.043438,0.001434
0.043500,0.008148
0.043563,0.009094
0.043625,0.009033
0.043688,0.009186
0.043750,0.011261
0.043813,0.015015
0.043875,0.011444
0.043938,0.002075
0.044000,-0.003296
0.044062,-0.005585
0.044125,-0.004730
0.044187,-0.004028
0.044250,-0.003174
0.044312,-0.003235
0.044375,-0.003998
0.044437,-0.005402
0.044500,-0.007660
0.044562,-0.004761
0.044625,-0.002289
0.044687,-0.001373
0.044750,0.002045
0.044812,0.005951
0.044875,0.007751
0.044937,0.015503
0.045000,0.020874
0.045062,0.020905
0.045125,0.018463
0.045187,0.015442
0.045250,0.015106
0.045312,0.016205
0.045375,0.014404
0.045437,0.013428
0.045500,0.015137
0.045562,0.013611
0.045625,0.013977
0.045687,0.014069
0.045750,0.013672
0.045812,0.011963
0.045875,0.010590
0.045937,0.007965
0.046000,0.007812
0.046062,0.009460
0.046125,0.010620
0.046187,0.011169
0.046250,0.010193
0.046312,0.007202
0.046375,0.003815
0.046437,0.001801
0.046500,0.002533
0.046562,0.003204
0.046625,0.003357
0.046687,0.001862
0.046750,-0.000061
0.046812,-0.002563
0.046875,-0.003265
0.046938,0.000610
0.047000,0.004944
0.047063,0.005737
0.047125,0.004272
0.047188,0.004364
0.047250,0.005127
0.047313,0.005585
0.047375,0.006134
0.047438,0.009369
0.047500,0.014099
0.047563,0.015839
0.047625,0.018311
0.047688,0.023621
0.047750,0.024323
0.047813,0.023254
0.047875,0.016449
0.047938,0.009247
0.048000,0.003937
0.048063,0.000885
0.048125,0.003601
0.048188,0.005768
0.048250,0.004364
0.048313,0.005249
0.048375,0.005615
0.048438,0.002808
0.048500,0.000610
0.048563,0.001587
0.048625,0.005219
0.048688,0.004669
0.048750,0.005280
0.048813,0.011749
0.048875,0.017548
0.048938,0.019501
0.049000,0.022369
0.049063,0.022034
0.049125,0.016418
0.049188,0.011414
0.049250,0.013184
0.049313,0.016571
0.049375,0.015045
0.049438,0.015533
0.049500,0.013550
0.049563,0.006256
0.049625,0.003937
0.049688,0.000702
0.049750,-0.006012
0.049813,-0.005493
0.049875,-0.006195
0.049938,-0.009369
0.050000,-0.010529
0.050063,-0.010651
0.050125,-0.007385
0.050188,-0.003387
0.050250,-0.007446
0.050313,-0.007507
0.050375,-0.001648
0.050438,-0.004364
0.050500,-0.005951
0.050563,-0.004456
0.050625,-0.005737
0.050688,-0.011536
0.050750,-0.012146
0.050813,-0.014526
0.050875,-0.017700
0.050938,-0.015503
0.051000,-0.013611
0.051063,-0.013275
0.051125,-0.014221
0.051188,-0.019623
0.051250,-0.020477
0.051313,-0.017303
0.051375,-0.020081
0.051438,-0.020630
0.051500,-0.017792
0.051563,-0.013824
0.051625,-0.008972
0.051688,-0.000885
0.051750,0.000305
0.051813,0.000305
0.051875,-0.000732
0.051938,-0.005188
0.052000,-0.008087
0.052062,-0.007996
0.052125,-0.002350
0.052187,0.004608
0.052250,0.004669
0.052312,-0.000122
0.052375,-0.002258
0.052437,-0.003174
0.052500,-0.005951
0.052562,-0.009613
0.052625,-0.010895
0.052687,-0.014771
0.052750,-0.013214
0.052812,-0.005981
0.052875,-0.006683
0.052937,-0.006958
0.053000,-0.000244
0.053062,-0.004791
0.053125,-0.007812
0.053187,-0.003418
0.053250,-0.000519
0.053312,0.004608
0.053375,0.009918
0.053437,0.010223
0.053500,0.010712
0.053562,0.012054
0.053625,0.009918
0.053687,0.012207
0.053750,0.012726
0.053812,0.010529
0.053875,0.010162
0.053937,0.009308
0.054000,0.004028
0.054062,0.002106
0.054125,0.008331
0.054187,0.006134
0.054250,-0.001709
0.054312,-0.004028
0.054375,-0.004303
0.054437,-0.001709
0.054500,0.003662
0.054562,0.003693
0.054625,0.002228
0.054688,-0.001709
0.054750,-0.008667
0.054813,-0.007904
0.054875,-0.001709
0.054938,-0.000732
0.055000,0.001831
0.055063,0.002991
0.055125,-0.001892
0.055188,-0.001831
0.055250,0.000122
0.055313,-0.004333
0.055375,-0.006073
0.055438,-0.004517
0.055500,-0.005737
0.055563,0.000031
0.055625,0.007935
0.055688,0.008606
0.055750,0.008057
0.055813,0.007996
0.055875,-0.001404
0.055938,-0.004089
0.056000,-0.002869
0.056063,0.000153
0.056125,0.008057
0.056188,0.009918
0.056250,0.000854
0.056313,-0.000244
0.056375,-0.001740
0.056438,-0.010498
0.056500,-0.012543
0.056563,-0.012909
0.056625,-0.014709
0.056688,-0.016693
0.056750,-0.014679
0.056813,-0.012634
0.056875,-0.005341
0.056938,-0.003052
0.057000,-0.004395
0.057063,-0.005829
0.057125,-0.008881
0.057188,-0.010132
0.057250,-0.001282
0.057313,0.005554
0.057375,0.003540
0.057438,0.003906
0.057500,0.005981
0.057563,0.006897
0.057625,0.011475
0.057688,0.008087
0.057750,0.003296
0.057813,0.008789
0.057875,0.006653
0.057938,-0.000183
0.058000,-0.000183
0.058063,0.002167
0.058125,-0.000031
0.058188,-0.001038
0.058250,-0.002899
0.058313,-0.005188
0.058375,-0.002563
0.058438,-0.002502
0.058500,-0.003235
0.058563,-0.000916
0.058625,-0.005676
0.058688,-0.011505
0.058750,-0.012482
0.058813,-0.009766
0.058875,-0.006561
0.058938,0.000183
0.059000,0.007233
0.059063,0.005280
0.059125,-0.000916
0.059188,-0.003693
0.059250,-0.003296
0.059313,-0.002502
0.059375,-0.002289
0.059438,-0.004578
0.059500,-0.003571
0.059563,-0.001984
0.059625,-0.001831
0.059688,0.000153
0.059750,-0.002197
0.059813,-0.010345
0.059875,-0.014801
0.059938,-0.015442
0.060000,-0.016144
0.060062,-0.012878
0.060125,-0.007782
0.060187,-0.006897
0.060250,-0.007111
0.060312,-0.009918
0.060375,-0.010223
0.060437,-0.008575
0.060500,-0.011780
0.060562,-0.013031
0.060625,-0.011292
0.060687,-0.009064
0.060750,-0.007599
0.060812,-0.007538
0.060875,-0.004089
0.060937,-0.001953
0.061000,-0.003510
0.061062,-0.009247
0.061125,-0.011688
0.061187,-0.003540
0.061250,-0.002686
0.061312,-0.002014
0.061375,0.001862
0.061437,-0.000977
0.061500,-0.002441
0.061562,0.001251
0.061625,0.006134
0.061687,0.006104
0.061750,0.009857
0.061812,0.011078
0.061875,0.011078
0.061937,0.014771
0.062000,0.012421
0.062062,0.014435
0.062125,0.019104
0.062187,0.012299
0.062250,0.011230
0.062312,0.015747
0.062375,0.011444
0.062437,0.011536
0.062500,0.013763
0.062563,0.010925
0.062625,0.005676
0.062688,0.004608
0.062750,0.003845
0.062813,0.008392
0.062875,0.014832
0.062938,0.013855
0.063000,0.011353
0.063063,0.009857
0.063125,0.009460
0.063188,0.009460
0.063250,0.011230
0.063313,0.011108
0.063375,0.012238
0.063438,0.015137
0.063500,0.013885
0.063563,0.015106
0.063625,0.019684
0.063688,0.016449
0.063750,0.011261
0.063813,0.008148
0.063875,-0.000885
0.063938,0.000671
0.064000,0.008453
0.064062,0.011688
0.064125,0.011658
0.064187,0.006866
0.064250,0.003296
0.064312,0.000946
0.064375,-0.003235
0.064437,-0.001953
0.064500,0.007477
0.064562,0.006866
0.064625,-0.000641
0.064687,0.000549
0.064750,0.005493
0.064812,0.003265
0.064875,0.004639
0.064937,0.007629
0.065000,0.005859
0.065062,-0.000092
0.065125,-0.003296
0.065187,-0.002930
0.065250,-0.000275
0.065312,0.000336
0.065375,-0.004883
0.065437,-0.004700
0.065500,-0.004425
0.065562,-0.001648
0.065625,0.002808
0.065687,0.003357
0.065750,-0.001312
0.065812,-0.002838
0.065875,-0.002808
0.065937,-0.000977
0.066000,0.004456
0.066062,0.009460
0.066125,0.009796
0.066187,0.009674
0.066250,0.007446
0.066312,0.002899
0.066375,0.001099
0.066437,0.000214
0.066500,-0.002960
0.066562,-0.007080
0.066625,-0.007599
0.066687,-0.011322
0.066750,-0.009308
0.066812,-0.010345
0.066875,-0.010559
0.066937,-0.007538
0.067000,-0.012238
0.067062,-0.019501
0.067125,-0.019531
0.067187,-0.014587
0.067250,-0.010590
0.067312,-0.004028
0.067375,-0.000671
0.067437,-0.002441
0.067500,0.001160
0.067562,0.005463
0.067625,0.005157
0.067687,0.002289
0.067750,-0.002380
0.067812,-0.002533
0.067875,-0.000153
0.067937,0.000336
0.068000,-0.001190
0.068062,0.002014
0.068125,-0.004791
0.068187,-0.009949
0.068250,-0.009399
0.068312,-0.010193
0.068375,-0.014313
0.068437,-0.013062
0.068500,-0.011108
0.068562,-0.011688
0.068625,-0.009155
0.068687,-0.007599
0.068750,-0.006805
0.068812,-0.005341
0.068875,-0.003296
0.068937,-0.002563
0.069000,-0.002472
0.069062,-0.004089
0.069125,-0.004517
0.069187,-0.005890
0.069250,-0.000793
0.069312,0.001923
0.069375,-0.002350
0.069437,-0.005188
0.069500,-0.001282
0.069562,0.000061
0.069625,-0.000549
0.069687,-0.001892
0.069750,-0.005341
0.069812,-0.005524
0.069875,-0.007294
0.069937,-0.004242
0.070000,0.002350
0.070062,0.001434
0.070125,-0.001099
0.070187,0.003052
0.070250,0.006195
0.070312,0.003021
0.070375,0.002899
0.070438,0.004639
0.070500,-0.001312
0.070563,-0.005096
0.070625,-0.002502
0.070688,0.000488
0.070750,0.003204
0.070813,0.000702
0.070875,-0.004395
0.070938,-0.007385
0.071000,-0.009033
0.071063,-0.009918
0.071125,-0.008392
0.071188,0.001740
0.071250,0.004456
0.071313,0.002594
0.071375,0.005005
0.071438,0.004211
0.071500,0.003571
0.071563,0.008575
0.071625,0.011017
0.071688,0.011902
0.071750,0.014130
0.071813,0.013611
0.071875,0.015167
0.071938,0.018463
0.072000,0.015747
0.072063,0.012054
0.072125,0.009399
0.072188,0.005737
0.072250,0.002441
0.072313,0.000519
0.072375,-0.000488
0.072438,-0.006500
0.072500,-0.006409
0.072563,-0.005737
0.072625,-0.001770
0.072688,-0.000458
0.072750,-0.002747
0.072813,0.000183
0.072875,0.002563
0.072938,0.000763
0.073000,0.000977
0.073063,0.006165
0.073125,0.006866
0.073188,0.006012
0.073250,0.006561
0.073313,0.007446
0.073375,0.007172
0.073438,0.006683
0.073500,0.005585
0.073563,0.007629
0.073625,0.002319
0.073688,-0.007446
0.073750,-0.011169
0.073813,-0.009003
0.073875,-0.010376
0.073938,-0.007690
0.074000,-0.007355
0.074063,-0.011322
0.074125,-0.013672
0.074188,-0.015167
0.074250,-0.009186
0.074313,-0.005737
0.074375,-0.009949
0.074438,-0.011810
0.074500,-0.006409
0.074563,-0.005249
0.074625,-0.004730
0.074688,0.000580
0.074750,0.000488
0.074813,-0.006744
0.074875,-0.008118
0.074938,-0.010010
0.075000,-0.011078
0.075063,-0.009613
0.075125,-0.008148
0.075188,-0.007446
0.075250,-0.002991
0.075313,-0.004852
0.075375,-0.008057
0.075438,-0.007446
0.075500,-0.009369
0.075563,-0.011108
0.075625,-0.011017
0.075688,-0.009277
0.075750,-0.010071
0.075813,-0.005341
0.075875,0.000702
0.075938,0.003998
0.076000,-0.000397
0.076063,-0.006470
0.076125,-0.007141
0.076188,-0.001068
0.076250,0.000427
0.076313,-0.000458
0.076375,0.001099
0.076438,-0.002045
0.076500,-0.006775
0.076563,-0.003845
0.076625,-0.000336
0.076688,0.001709
0.076750,0.001007
0.076813,-0.004395
0.076875,-0.001343
0.076938,0.001007
0.077000,0.001465
0.077063,0.009552
0.077125,0.007721
0.077188,0.004120
0.077250,0.008789
0.077313,0.014130
0.077375,0.015350
0.077438,0.014771
0.077500,0.011292
0.077563,0.008362
0.077625,0.008087
0.077688,0.004974
0.077750,0.004395
0.077813,0.009705
0.077875,0.014343
0.077938,0.006866
0.078000,0.005310
0.078063,0.006226
0.078125,0.002563
0.078188,0.000488
0.078250,0.004791
0.078313,0.004425
0.078375,0.004700
0.078438,0.005280
0.078500,0.007935
0.078563,0.015625
0.078625,0.016602
0.078688,0.011597
0.078750,0.010284
0.078813,0.008759
0.078875,0.003906
0.078938,0.006348
0.079000,0.008698
0.079063,0.006958
0.079125,0.005524
0.079188,0.007721
0.079250,0.006836
0.079313,0.005005
0.079375,-0.000977
0.079438,0.000824
0.079500,0.002502
0.079563,-0.005432
0.079625,-0.007782
0.079688,0.002747
0.079750,0.005066
0.079813,0.003601
0.079875,0.008087
0.079938,0.012512
0.080000,0.010986
0.080062,0.008636
0.080125,0.007263
0.080187,0.009338
0.080250,0.009613
0.080312,0.004242
0.080375,0.003571
0.080437,0.004272
0.080500,0.003754
0.080562,0.005341
0.080625,0.009399
0.080687,0.001648
0.080750,-0.004669
0.080812,-0.006866
0.080875,-0.005676
0.080937,-0.004395
0.081000,-0.002991
0.081062,-0.001770
0.081125,0.003235
0.081187,0.005981
0.081250,0.007416
0.081312,0.009460
0.081375,0.008484
0.081437,0.004486
0.081500,0.003998
0.081562,0.004700
0.081625,0.004272
0.081687,0.007385
0.081750,0.007263
0.081812,0.010254
0.081875,0.011719
0.081937,0.007385
0.082000,0.002075
0.082062,-0.000031
0.082125,-0.005493
0.082187,-0.009979
0.082250,-0.011597
0.082312,-0.008087
0.082375,-0.007843
0.082437,-0.008881
0.082500,-0.007172
0.082562,-0.001556
0.082625,-0.005676
0.082687,-0.014984
0.082750,-0.014221
0.082812,-0.008820
0.082875,-0.008789
0.082937,-0.009552
0.083000,-0.005096
0.083062,-0.005035
0.083125,-0.006592
0.083187,-0.003937
0.083250,-0.001648
